name,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y,seq_len,isoelectric_point,molecular_weight,triplet_MYG,triplet_TYG,triplet_GYG,triplet_QYG,triplet_SYG,triplet_HYG,triplet_unknown,triplet_CYG,triplet_TWG,triplet_AYG,triplet_SHG,triplet_DYG,triplet_SWG,triplet_KYG,triplet_LYG,triplet_EYG,triplet_LFG,triplet_NYG,triplet_QWG,triplet_LLG,triplet_AWG,triplet_THG,triplet_FYG,triplet_GZG,triplet_QFG,triplet_RYG,triplet_GAG,triplet_NIG,triplet_LHG,triplet_MWG,triplet_SYA,oligo_m,oligo_d,oligo_t,oligo_wd,oligo_other,switch_b,switch_ps,switch_pa,switch_pc,switch_other
AausFP1,0.05603448275862069,0.021551724137931036,0.04741379310344827,0.0603448275862069,0.034482758620689655,0.10344827586206896,0.03879310344827586,0.07758620689655173,0.07327586206896551,0.04741379310344827,0.021551724137931036,0.05603448275862069,0.05172413793103448,0.03017241379310345,0.03017241379310345,0.03879310344827586,0.06465517241379311,0.08189655172413793,0.004310344827586207,0.0603448275862069,232.0,6.7481184005737305,25721.95310000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TagGFP2,0.037815126050420166,0.02100840336134454,0.06722689075630252,0.07983193277310924,0.05042016806722689,0.10504201680672269,0.046218487394957986,0.058823529411764705,0.07142857142857142,0.07983193277310924,0.025210084033613446,0.05042016806722689,0.04201680672268908,0.029411764705882353,0.04201680672268908,0.037815126050420166,0.0546218487394958,0.0546218487394958,0.004201680672268907,0.04201680672268908,238.0,5.760484123229981,26873.037500000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Phanta,0.05333333333333334,0.013333333333333334,0.07111111111111111,0.07555555555555556,0.04888888888888889,0.08,0.022222222222222223,0.05333333333333334,0.09777777777777778,0.06222222222222222,0.044444444444444446,0.02666666666666667,0.06222222222222222,0.02666666666666667,0.044444444444444446,0.04,0.05333333333333334,0.05333333333333334,0.008888888888888889,0.06222222222222222,225.0,6.536222648620606,25840.314800000015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
apulFP483,0.05194805194805195,0.012987012987012988,0.04329004329004329,0.06926406926406926,0.06060606060606061,0.09523809523809523,0.047619047619047616,0.03896103896103896,0.08658008658008658,0.05194805194805195,0.03896103896103896,0.030303030303030304,0.05627705627705628,0.030303030303030304,0.025974025974025976,0.06060606060606061,0.06493506493506493,0.07792207792207792,0.008658008658008658,0.047619047619047616,231.0,7.178389549255372,25924.248600000014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
pporRFP,0.03463203463203463,0.012987012987012988,0.06493506493506493,0.06060606060606061,0.05194805194805195,0.09523809523809523,0.04329004329004329,0.047619047619047616,0.08658008658008658,0.07792207792207792,0.03463203463203463,0.03463203463203463,0.06493506493506493,0.025974025974025976,0.03463203463203463,0.06060606060606061,0.05627705627705628,0.06060606060606061,0.012987012987012988,0.03896103896103896,231.0,6.794271659851074,26053.430800000016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
pHluorin4,0.03347280334728033,0.008368200836820083,0.0794979079497908,0.06694560669456066,0.05439330543933055,0.09205020920502092,0.0502092050209205,0.04602510460251046,0.0794979079497908,0.08368200836820083,0.02092050209205021,0.04602510460251046,0.04184100418410042,0.03347280334728033,0.029288702928870293,0.03765690376569038,0.07112970711297072,0.08368200836820083,0.0041841004184100415,0.03765690376569038,239.0,5.71035213470459,26943.072600000014,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
NowGFP,0.0502092050209205,0.008368200836820083,0.0794979079497908,0.06276150627615062,0.0502092050209205,0.09623430962343096,0.03347280334728033,0.04602510460251046,0.09205020920502092,0.08368200836820083,0.02510460251046025,0.04602510460251046,0.04602510460251046,0.03347280334728033,0.02510460251046025,0.04184100418410042,0.06694560669456066,0.06694560669456066,0.008368200836820083,0.03765690376569038,239.0,5.760654640197754,26691.892200000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
UnaG,0.04316546762589928,0.0,0.07913669064748201,0.07913669064748201,0.04316546762589928,0.09352517985611511,0.007194244604316547,0.03597122302158273,0.11510791366906475,0.06474820143884892,0.02158273381294964,0.02158273381294964,0.03597122302158273,0.02158273381294964,0.04316546762589928,0.04316546762589928,0.08633093525179857,0.11510791366906475,0.014388489208633094,0.03597122302158273,139.0,6.620116996765137,15580.576299999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
laRFP,0.05701754385964912,0.0043859649122807015,0.06578947368421052,0.03508771929824561,0.05701754385964912,0.09649122807017543,0.07017543859649122,0.04824561403508772,0.07456140350877193,0.07017543859649122,0.03508771929824561,0.043859649122807015,0.05263157894736842,0.043859649122807015,0.021929824561403508,0.06578947368421052,0.05701754385964912,0.03508771929824561,0.017543859649122806,0.04824561403508772,228.0,6.972518730163575,25772.694900000013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
htFuncLib_mid.8,0.028225806451612902,0.012096774193548387,0.07258064516129033,0.07258064516129033,0.04838709677419355,0.09274193548387097,0.06854838709677419,0.04435483870967742,0.07258064516129033,0.08064516129032258,0.028225806451612902,0.04838709677419355,0.04435483870967742,0.028225806451612902,0.028225806451612902,0.036290322580645164,0.06854838709677419,0.07258064516129033,0.008064516129032258,0.04435483870967742,248.0,5.822097587585449,28245.454800000025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
KikG,0.039647577092511016,0.013215859030837005,0.06167400881057269,0.06607929515418502,0.05726872246696035,0.09251101321585903,0.030837004405286344,0.048458149779735685,0.08370044052863436,0.05726872246696035,0.04405286343612335,0.04405286343612335,0.04405286343612335,0.02643171806167401,0.04405286343612335,0.048458149779735685,0.05286343612334802,0.08370044052863436,0.00881057268722467,0.05286343612334802,227.0,7.052036476135252,25877.30110000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
bfloGFPa1,0.0502283105022831,0.0091324200913242,0.0730593607305936,0.0410958904109589,0.0547945205479452,0.0958904109589041,0.0365296803652968,0.0319634703196347,0.0821917808219178,0.0684931506849315,0.0365296803652968,0.0319634703196347,0.0593607305936073,0.0273972602739726,0.0273972602739726,0.0821917808219178,0.0502283105022831,0.0639269406392694,0.0045662100456621,0.0730593607305936,219.0,6.701908302307129,24548.45090000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
moxGFP,0.03347280334728033,0.0,0.07531380753138076,0.06694560669456066,0.0502092050209205,0.09205020920502092,0.04184100418410042,0.04602510460251046,0.08786610878661087,0.08368200836820083,0.02092050209205021,0.05439330543933055,0.04184100418410042,0.029288702928870293,0.03347280334728033,0.0502092050209205,0.07531380753138076,0.07531380753138076,0.0041841004184100415,0.03765690376569038,239.0,6.0592866897583,26876.92710000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mNeptune681,0.040983606557377046,0.020491803278688523,0.040983606557377046,0.0778688524590164,0.045081967213114756,0.10245901639344263,0.03278688524590164,0.036885245901639344,0.09016393442622951,0.08196721311475409,0.036885245901639344,0.04918032786885246,0.045081967213114756,0.036885245901639344,0.036885245901639344,0.03278688524590164,0.0778688524590164,0.06147540983606557,0.00819672131147541,0.045081967213114756,244.0,8.167128944396975,27541.197500000017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mEYFP,0.03347280334728033,0.008368200836820083,0.07531380753138076,0.06694560669456066,0.05439330543933055,0.09623430962343096,0.03765690376569038,0.0502092050209205,0.08786610878661087,0.08786610878661087,0.02510460251046025,0.05439330543933055,0.04184100418410042,0.03347280334728033,0.02510460251046025,0.03765690376569038,0.058577405857740586,0.07112970711297072,0.0041841004184100415,0.0502092050209205,239.0,5.713932991027832,27048.308800000017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
phiYFP,0.042735042735042736,0.021367521367521368,0.05982905982905983,0.05555555555555555,0.05555555555555555,0.10683760683760683,0.05128205128205128,0.042735042735042736,0.06837606837606838,0.05555555555555555,0.02564102564102564,0.038461538461538464,0.038461538461538464,0.02564102564102564,0.029914529914529916,0.04700854700854701,0.08547008547008547,0.09401709401709402,0.008547008547008548,0.04700854700854701,234.0,6.294827461242675,26051.15610000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CheGFP2,0.0379746835443038,0.008438818565400843,0.08860759493670886,0.05907172995780591,0.046413502109704644,0.10548523206751055,0.03375527426160337,0.08016877637130802,0.0759493670886076,0.06329113924050633,0.029535864978902954,0.02531645569620253,0.046413502109704644,0.02109704641350211,0.02531645569620253,0.05485232067510549,0.08016877637130802,0.046413502109704644,0.012658227848101266,0.05907172995780591,237.0,5.1353120803833,26620.691600000006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ECFP,0.03765690376569038,0.008368200836820083,0.07531380753138076,0.06694560669456066,0.0502092050209205,0.09205020920502092,0.03765690376569038,0.05439330543933055,0.08368200836820083,0.08786610878661087,0.02092050209205021,0.0502092050209205,0.04184100418410042,0.03347280334728033,0.02510460251046025,0.04184100418410042,0.07112970711297072,0.07112970711297072,0.008368200836820083,0.04184100418410042,239.0,5.583601188659667,26905.100800000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hcriGFP,0.035555555555555556,0.022222222222222223,0.05333333333333334,0.07555555555555556,0.04888888888888889,0.08888888888888889,0.04,0.04,0.10666666666666667,0.06222222222222222,0.03111111111111111,0.044444444444444446,0.057777777777777775,0.02666666666666667,0.03111111111111111,0.06222222222222222,0.06666666666666667,0.06222222222222222,0.008888888888888889,0.035555555555555556,225.0,8.175123023986817,25336.542100000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
miRFP670nano3,0.08163265306122448,0.013605442176870748,0.061224489795918366,0.07482993197278912,0.04081632653061224,0.047619047619047616,0.02040816326530612,0.06802721088435375,0.047619047619047616,0.09523809523809523,0.027210884353741496,0.02040816326530612,0.013605442176870748,0.08163265306122448,0.061224489795918366,0.027210884353741496,0.05442176870748299,0.09523809523809523,0.027210884353741496,0.04081632653061224,147.0,5.3681245803833,17113.481899999984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
EosFP,0.05309734513274336,0.01327433628318584,0.0752212389380531,0.061946902654867256,0.061946902654867256,0.09292035398230089,0.048672566371681415,0.048672566371681415,0.084070796460177,0.061946902654867256,0.035398230088495575,0.048672566371681415,0.048672566371681415,0.017699115044247787,0.04424778761061947,0.035398230088495575,0.05309734513274336,0.05752212389380531,0.008849557522123894,0.048672566371681415,226.0,6.593118476867676,25788.94790000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
phiLOV3,0.03636363636363636,0.0,0.07272727272727272,0.06363636363636363,0.05454545454545454,0.08181818181818182,0.01818181818181818,0.07272727272727272,0.05454545454545454,0.09090909090909091,0.01818181818181818,0.02727272727272727,0.045454545454545456,0.06363636363636363,0.08181818181818182,0.045454545454545456,0.06363636363636363,0.06363636363636363,0.00909090909090909,0.03636363636363636,110.0,6.730839347839355,12672.262799999991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mTangerine,0.05333333333333334,0.0044444444444444444,0.06222222222222222,0.09777777777777778,0.044444444444444446,0.10222222222222223,0.022222222222222223,0.04,0.09777777777777778,0.057777777777777775,0.04,0.017777777777777778,0.05333333333333334,0.02666666666666667,0.04,0.057777777777777775,0.057777777777777775,0.06222222222222222,0.013333333333333334,0.04888888888888889,225.0,5.653001594543457,25369.424600000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
eechGFP1,0.05240174672489083,0.008733624454148471,0.06986899563318777,0.0611353711790393,0.056768558951965066,0.08733624454148471,0.034934497816593885,0.048034934497816595,0.09170305676855896,0.0611353711790393,0.034934497816593885,0.048034934497816595,0.048034934497816595,0.017467248908296942,0.039301310043668124,0.048034934497816595,0.056768558951965066,0.06550218340611354,0.008733624454148471,0.0611353711790393,229.0,7.091994285583495,26105.350900000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RDSmCherry0.5,0.038135593220338986,0.00847457627118644,0.059322033898305086,0.1016949152542373,0.0423728813559322,0.11440677966101695,0.025423728813559324,0.03389830508474576,0.1016949152542373,0.05508474576271186,0.0423728813559322,0.029661016949152543,0.05508474576271186,0.029661016949152543,0.03389830508474576,0.05508474576271186,0.05084745762711865,0.05508474576271186,0.012711864406779662,0.05508474576271186,236.0,5.624127388000488,26694.767300000007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
eGFP205C,0.03361344537815126,0.012605042016806723,0.07563025210084033,0.06722689075630252,0.05042016806722689,0.09243697478991597,0.04201680672268908,0.05042016806722689,0.08403361344537816,0.08403361344537816,0.025210084033613446,0.0546218487394958,0.04201680672268908,0.03361344537815126,0.025210084033613446,0.037815126050420166,0.06722689075630252,0.07142857142857142,0.004201680672268907,0.046218487394957986,238.0,5.670394325256347,26882.070600000017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TurboGFP-V197L,0.0365296803652968,0.0045662100456621,0.0502283105022831,0.0730593607305936,0.0684931506849315,0.1232876712328767,0.0502283105022831,0.0502283105022831,0.0365296803652968,0.0639269406392694,0.0365296803652968,0.045662100456621,0.045662100456621,0.0136986301369863,0.045662100456621,0.0730593607305936,0.0730593607305936,0.0547945205479452,0.0,0.0547945205479452,219.0,5.6227632522583,24398.94980000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
amFP515,0.056768558951965066,0.021834061135371178,0.056768558951965066,0.039301310043668124,0.07423580786026202,0.10480349344978165,0.034934497816593885,0.026200873362445413,0.07423580786026202,0.039301310043668124,0.048034934497816595,0.043668122270742356,0.05240174672489083,0.021834061135371178,0.021834061135371178,0.056768558951965066,0.10480349344978165,0.06986899563318777,0.008733624454148471,0.043668122270742356,229.0,7.0726121902465815,25280.383200000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
D10,0.04184100418410042,0.008368200836820083,0.0794979079497908,0.06694560669456066,0.0502092050209205,0.09623430962343096,0.03347280334728033,0.05439330543933055,0.08368200836820083,0.08786610878661087,0.02092050209205021,0.0502092050209205,0.04184100418410042,0.03347280334728033,0.02510460251046025,0.03765690376569038,0.07112970711297072,0.07112970711297072,0.008368200836820083,0.03765690376569038,239.0,5.369886589050293,26760.927600000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ZsGreen1,0.06060606060606061,0.03463203463203463,0.06493506493506493,0.06060606060606061,0.05194805194805195,0.08225108225108226,0.030303030303030304,0.05194805194805195,0.08658008658008658,0.05627705627705628,0.04329004329004329,0.03463203463203463,0.05627705627705628,0.030303030303030304,0.03463203463203463,0.05194805194805195,0.04329004329004329,0.06493506493506493,0.017316017316017316,0.04329004329004329,231.0,6.650412178039551,26127.749100000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10B,0.037815126050420166,0.008403361344537815,0.07563025210084033,0.06722689075630252,0.05042016806722689,0.09663865546218488,0.04201680672268908,0.05042016806722689,0.08403361344537816,0.08403361344537816,0.025210084033613446,0.0546218487394958,0.04201680672268908,0.03361344537815126,0.025210084033613446,0.037815126050420166,0.058823529411764705,0.07142857142857142,0.004201680672268907,0.05042016806722689,238.0,5.6704511642456055,26868.022300000015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
FP586,0.022222222222222223,0.008888888888888889,0.057777777777777775,0.07555555555555556,0.057777777777777775,0.10222222222222223,0.035555555555555556,0.044444444444444446,0.10222222222222223,0.06222222222222222,0.03111111111111111,0.02666666666666667,0.05333333333333334,0.03111111111111111,0.035555555555555556,0.05333333333333334,0.044444444444444446,0.08444444444444445,0.013333333333333334,0.057777777777777775,225.0,7.740527153015138,25791.160700000015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Padron2,0.05803571428571429,0.017857142857142856,0.07142857142857142,0.06696428571428571,0.044642857142857144,0.09821428571428571,0.04017857142857143,0.05803571428571429,0.08928571428571429,0.0625,0.03125,0.044642857142857144,0.05357142857142857,0.022321428571428572,0.026785714285714284,0.049107142857142856,0.026785714285714284,0.07142857142857142,0.008928571428571428,0.05803571428571429,224.0,5.983747673034667,25159.311200000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mEos2-A69T,0.048672566371681415,0.01327433628318584,0.0752212389380531,0.05752212389380531,0.061946902654867256,0.09292035398230089,0.04424778761061947,0.048672566371681415,0.09292035398230089,0.061946902654867256,0.035398230088495575,0.048672566371681415,0.048672566371681415,0.017699115044247787,0.04424778761061947,0.035398230088495575,0.05752212389380531,0.05309734513274336,0.008849557522123894,0.05309734513274336,226.0,7.738480949401856,25873.10740000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AzaleaB5,0.030434782608695653,0.021739130434782608,0.05217391304347826,0.0782608695652174,0.05217391304347826,0.09565217391304348,0.034782608695652174,0.043478260869565216,0.09130434782608696,0.08260869565217391,0.043478260869565216,0.0391304347826087,0.05652173913043478,0.02608695652173913,0.02608695652173913,0.04782608695652174,0.06521739130434782,0.06086956521739131,0.013043478260869565,0.0391304347826087,230.0,6.247764778137207,26024.59490000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
rsKame,0.049107142857142856,0.017857142857142856,0.07142857142857142,0.07142857142857142,0.049107142857142856,0.08928571428571429,0.04017857142857143,0.049107142857142856,0.08928571428571429,0.0625,0.03125,0.049107142857142856,0.05357142857142857,0.022321428571428572,0.03571428571428571,0.044642857142857144,0.03571428571428571,0.07142857142857142,0.008928571428571428,0.05803571428571429,224.0,6.14011173248291,25494.62990000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
